fuel_txn_id,transaction_date_raw,registration_no,asset_no,odometer_raw,mpg_raw,source_table,source_record_id,clean_fuel_txn_key,clean_odometer,clean_mpg,alteryx_processed_at,vehicle_id,vin,clean_vehicle_key,has_review_required_exception,clean_record_status
FT-0001171,2025-12-09 13:20:00,TZA9401,10351,26379,27.38,raw.fuel_transactions_raw,FT-0001171,FT-0001171,26379.00,27.38,2026-05-29 14:00:10,VH-10351,S7F8FF46D6LMU83G9,VH-10351,0,CLEAN
FT-0001641,12/01/2025 11:20,AQH2316,10351,27300,63.11,raw.fuel_transactions_raw,FT-0001641,FT-0001641,27300.00,63.11,2026-05-29 14:00:10,VH-10351,S7F8FF46D6LMU83G9,VH-10351,0,CLEAN
FT-0003795,2025-12-10 07:15:00,TZA9401,10351,30930,8.37,raw.fuel_transactions_raw,FT-0003795,FT-0003795,30930.00,8.37,2026-05-29 14:00:10,VH-10351,S7F8FF46D6LMU83G9,VH-10351,0,CLEAN
FT-0000303,2024-01-24 23:45:00,TZA9401,10351,25199,5.5,raw.fuel_transactions_raw,FT-0000303,FT-0000303,25199.00,5.50,2026-05-29 14:00:10,VH-10351,S7F8FF46D6LMU83G9,VH-10351,0,CLEAN
FT-0002702,2025-04-28 10:05:00,TZA9401,10351,28479,0,raw.fuel_transactions_raw,FT-0002702,FT-0002702,28479.00,0.00,2026-05-29 14:00:10,VH-10351,S7F8FF46D6LMU83G9,VH-10351,0,CLEAN
FT-0001106,2025-12-29 01:10:00,TZA9401,10351,25279,0.81,raw.fuel_transactions_raw,FT-0001106,FT-0001106,25279.00,0.81,2026-05-29 14:00:10,VH-10351,S7F8FF46D6LMU83G9,VH-10351,0,CLEAN
FT-0003506,2025-07-07 18:45:00,TZA9401,10351,30426,3.27,raw.fuel_transactions_raw,FT-0003506,FT-0003506,30426.00,3.27,2026-05-29 14:00:10,VH-10351,S7F8FF46D6LMU83G9,VH-10351,0,CLEAN
FT-0002516,12/24/2024 11:20,TZA9401,10351,27250,13.31,raw.fuel_transactions_raw,FT-0002516,FT-0002516,27250.00,13.31,2026-05-29 14:00:10,VH-10351,S7F8FF46D6LMU83G9,VH-10351,0,CLEAN
FT-0005146,2026-01-04 09:00:00,TZA9401,10351,31551,4.63,raw.fuel_transactions_raw,FT-0005146,FT-0005146,31551.00,4.63,2026-05-29 14:00:10,VH-10351,S7F8FF46D6LMU83G9,VH-10351,0,CLEAN
FT-0006113,2025-07-29 10:05:00,TZA9401,10351,31819,2.31,raw.fuel_transactions_raw,FT-0006113,FT-0006113,31819.00,2.31,2026-05-29 14:00:10,VH-10351,S7F8FF46D6LMU83G9,VH-10351,0,CLEAN
FT-0007395,2024-12-05 21:30:00,TZA9401,10351,31912,2.94,raw.fuel_transactions_raw,FT-0007395,FT-0007395,31912.00,2.94,2026-05-29 14:00:10,VH-10351,S7F8FF46D6LMU83G9,VH-10351,0,CLEAN
FT-0007403,2024-11-03 06:00:00,MUE4396,10351,32179,6.89,raw.fuel_transactions_raw,FT-0007403,FT-0007403,32179.00,6.89,2026-05-29 14:00:10,VH-10351,S7F8FF46D6LMU83G9,VH-10351,0,CLEAN
FT-0002834,2024-01-06 11:00:00,TZA9401,10351,28815,11.86,raw.fuel_transactions_raw,FT-0002834,FT-0002834,28815.00,11.86,2026-05-29 14:00:10,VH-10351,S7F8FF46D6LMU83G9,VH-10351,0,CLEAN
FT-0001976,2026-02-04 02:15:00,JZM5702,10309,38457,13.49,raw.fuel_transactions_raw,FT-0001976,FT-0001976,38457.00,13.49,2026-05-29 14:00:10,VH-10309,SE6D8FAUG22GSLK9Z,VH-10309,0,CLEAN
FT-0007472,2025-01-05 15:15:00,TOQ8049,10309,43019,26.02,raw.fuel_transactions_raw,FT-0007472,FT-0007472,43019.00,26.02,2026-05-29 14:00:10,VH-10309,SE6D8FAUG22GSLK9Z,VH-10309,0,CLEAN
FT-0005031,12/06/2025 04:05,TOQ8049,10309,40181,21.33,raw.fuel_transactions_raw,FT-0005031,FT-0005031,40181.00,21.33,2026-05-29 14:00:10,VH-10309,SE6D8FAUG22GSLK9Z,VH-10309,0,CLEAN
FT-0004083,2026-01-28 23:30:00,TOQ8049,10309,38656,0.82,raw.fuel_transactions_raw,FT-0004083,FT-0004083,38656.00,0.82,2026-05-29 14:00:10,VH-10309,SE6D8FAUG22GSLK9Z,VH-10309,0,CLEAN
FT-0001143,2025-07-23 05:30:00,TOQ8049,10309,36645,55.02,raw.fuel_transactions_raw,FT-0001143,FT-0001143,36645.00,55.02,2026-05-29 14:00:10,VH-10309,SE6D8FAUG22GSLK9Z,VH-10309,0,CLEAN
FT-0000098,2024-03-23 00:15:00,TOQ8049,10309,34142,26.97,raw.fuel_transactions_raw,FT-0000098,FT-0000098,34142.00,26.97,2026-05-29 14:00:10,VH-10309,SE6D8FAUG22GSLK9Z,VH-10309,0,CLEAN
FT-0005327,2024-04-09 12:30:00,TOQ8049,10309,40762,1.8,raw.fuel_transactions_raw,FT-0005327,FT-0005327,40762.00,1.80,2026-05-29 14:00:10,VH-10309,SE6D8FAUG22GSLK9Z,VH-10309,0,CLEAN
FT-0005181,2024-01-26 21:05:00,TOQ8049,10309,40564,9.84,raw.fuel_transactions_raw,FT-0005181,FT-0005181,40564.00,9.84,2026-05-29 14:00:10,VH-10309,SE6D8FAUG22GSLK9Z,VH-10309,0,CLEAN
FT-0005590,2025-09-11 10:30:00,TOQ8049,10309,"",11.91,raw.fuel_transactions_raw,FT-0005590,FT-0005590,0.00,11.91,2026-05-29 14:00:10,VH-10309,SE6D8FAUG22GSLK9Z,VH-10309,0,CLEAN
FT-0000284,2026-03-23 00:15:00,TOQ8049,10309,35368,44.85,raw.fuel_transactions_raw,FT-0000284,FT-0000284,35368.00,44.85,2026-05-29 14:00:10,VH-10309,SE6D8FAUG22GSLK9Z,VH-10309,0,CLEAN
FT-0001960,2024-10-18 08:30:00,TOQ8049,10309,38252,10.5,raw.fuel_transactions_raw,FT-0001960,FT-0001960,38252.00,10.50,2026-05-29 14:00:10,VH-10309,SE6D8FAUG22GSLK9Z,VH-10309,0,CLEAN
FT-0006938,2025-09-14 20:30:00,TOQ8049,10309,41750,16.55,raw.fuel_transactions_raw,FT-0006938,FT-0006938,41750.00,16.55,2026-05-29 14:00:10,VH-10309,SE6D8FAUG22GSLK9Z,VH-10309,0,CLEAN
FT-0004269,2024-09-14 09:10:00,TOQ8049,10309,39205,45.11,raw.fuel_transactions_raw,FT-0004269,FT-0004269,39205.00,45.11,2026-05-29 14:00:10,VH-10309,SE6D8FAUG22GSLK9Z,VH-10309,0,CLEAN
FT-0001316,2025-08-31 06:00:00,TOQ8049,10309,37645,4.91,raw.fuel_transactions_raw,FT-0001316,FT-0001316,37645.00,4.91,2026-05-29 14:00:10,VH-10309,SE6D8FAUG22GSLK9Z,VH-10309,0,CLEAN
FT-0001893,2024-05-28 10:45:00,TOQ8049,10309,37789,9.34,raw.fuel_transactions_raw,FT-0001893,FT-0001893,37789.00,9.34,2026-05-29 14:00:10,VH-10309,SE6D8FAUG22GSLK9Z,VH-10309,0,CLEAN
FT-0006668,2025-07-04 15:00:00,TOQ8049,10309,41393,0.51,raw.fuel_transactions_raw,FT-0006668,FT-0006668,41393.00,0.51,2026-05-29 14:00:10,VH-10309,SE6D8FAUG22GSLK9Z,VH-10309,0,CLEAN
FT-0002826,2025-07-29 23:15:00,TOQ8049,10309,38581,0.92,raw.fuel_transactions_raw,FT-0002826,FT-0002826,38581.00,0.92,2026-05-29 14:00:10,VH-10309,SE6D8FAUG22GSLK9Z,VH-10309,0,CLEAN
FT-0001275,2025-12-17 12:15:00,HIC4445,10037,25900,54.67,raw.fuel_transactions_raw,FT-0001275,FT-0001275,25900.00,54.67,2026-05-29 14:00:10,VH-10037,KLATD6JEMSKR8XJXG,VH-10037,0,CLEAN
FT-0002435,03/27/2026 13:30,HIC4445,10037,26514,4.38,raw.fuel_transactions_raw,FT-0002435,FT-0002435,26514.00,4.38,2026-05-29 14:00:10,VH-10037,KLATD6JEMSKR8XJXG,VH-10037,0,CLEAN
FT-0005946,2024-10-05 07:45:00,HIC4445,10037,30377,54.26,raw.fuel_transactions_raw,FT-0005946,FT-0005946,30377.00,54.26,2026-05-29 14:00:10,VH-10037,KLATD6JEMSKR8XJXG,VH-10037,0,CLEAN
FT-0006089,2024-11-03 03:20:00,HIC4445,10037,31445,0,raw.fuel_transactions_raw,FT-0006089,FT-0006089,31445.00,0.00,2026-05-29 14:00:10,VH-10037,KLATD6JEMSKR8XJXG,VH-10037,0,CLEAN
FT-0007110,2024-12-01 10:15:00,HIC4445,10037,32968,5.24,raw.fuel_transactions_raw,FT-0007110,FT-0007110,32968.00,5.24,2026-05-29 14:00:10,VH-10037,KLATD6JEMSKR8XJXG,VH-10037,0,CLEAN
FT-0006681,2026-01-08 17:45:00,HIC4445,10037,32218,3.75,raw.fuel_transactions_raw,FT-0006681,FT-0006681,32218.00,3.75,2026-05-29 14:00:10,VH-10037,KLATD6JEMSKR8XJXG,VH-10037,0,CLEAN
FT-0004825,2024-05-30 14:15:00,HIC4445,10037,28963,22.08,raw.fuel_transactions_raw,FT-0004825,FT-0004825,28963.00,22.08,2026-05-29 14:00:10,VH-10037,KLATD6JEMSKR8XJXG,VH-10037,0,CLEAN
FT-0004156,2026-03-28 14:10:00,HIC4445,10037,27745,4.92,raw.fuel_transactions_raw,FT-0004156,FT-0004156,27745.00,4.92,2026-05-29 14:00:10,VH-10037,KLATD6JEMSKR8XJXG,VH-10037,0,CLEAN
FT-0000190,2025-09-05 10:00:00,HIC4445,10037,20225,3.32,raw.fuel_transactions_raw,FT-0000190,FT-0000190,20225.00,3.32,2026-05-29 14:00:10,VH-10037,KLATD6JEMSKR8XJXG,VH-10037,0,CLEAN
FT-0007710,2024-05-26 05:05:00,HIC4445,10037,33165,0.9,raw.fuel_transactions_raw,FT-0007710,FT-0007710,33165.00,0.90,2026-05-29 14:00:10,VH-10037,KLATD6JEMSKR8XJXG,VH-10037,0,CLEAN
FT-0005964,2025-11-09 06:00:00,HIC4445,10037,30461,1.56,raw.fuel_transactions_raw,FT-0005964,FT-0005964,30461.00,1.56,2026-05-29 14:00:10,VH-10037,KLATD6JEMSKR8XJXG,VH-10037,0,CLEAN
FT-0000649,2024-07-20 18:05:00,HIC4445,10037,22800,14.2,raw.fuel_transactions_raw,FT-0000649,FT-0000649,22800.00,14.20,2026-05-29 14:00:10,VH-10037,KLATD6JEMSKR8XJXG,VH-10037,0,CLEAN
FT-0001071,2024-09-23 07:30:00,HIC4445,10037,23879,55.44,raw.fuel_transactions_raw,FT-0001071,FT-0001071,23879.00,55.44,2026-05-29 14:00:10,VH-10037,KLATD6JEMSKR8XJXG,VH-10037,0,CLEAN
FT-0000043,2024-03-06 18:15:00,HIC4445,10037,19849,62.3,raw.fuel_transactions_raw,FT-0000043,FT-0000043,19849.00,62.30,2026-05-29 14:00:10,VH-10037,KLATD6JEMSKR8XJXG,VH-10037,0,CLEAN
FT-0000491,2025-05-04 12:05:00,HIC4445,10037,21368,5.08,raw.fuel_transactions_raw,FT-0000491,FT-0000491,21368.00,5.08,2026-05-29 14:00:10,VH-10037,KLATD6JEMSKR8XJXG,VH-10037,0,CLEAN
FT-0001080,2024-03-07 13:15:00,HIC4445,10037,24480,22.29,raw.fuel_transactions_raw,FT-0001080,FT-0001080,24480.00,22.29,2026-05-29 14:00:10,VH-10037,KLATD6JEMSKR8XJXG,VH-10037,0,CLEAN
FT-0000937,2024-05-26 23:05:00,HIC4445,10037,23281,2.59,raw.fuel_transactions_raw,FT-0000937,FT-0000937,23281.00,2.59,2026-05-29 14:00:10,VH-10037,KLATD6JEMSKR8XJXG,VH-10037,0,CLEAN
FT-0004047,2025-06-14 23:10:00,HIC4445,10037,27218,7.8,raw.fuel_transactions_raw,FT-0004047,FT-0004047,27218.00,7.80,2026-05-29 14:00:10,VH-10037,KLATD6JEMSKR8XJXG,VH-10037,0,CLEAN
FT-0006896,2024-03-24 11:45:00,LGX2413,10374,28214,12.21,raw.fuel_transactions_raw,FT-0006896,FT-0006896,28214.00,12.21,2026-05-29 14:00:10,VH-10374,CY5X0N58UJTGUUX2G,VH-10374,0,CLEAN
FT-0000658,2024-11-10 04:15:00,LGX2413,10374,19190,7.88,raw.fuel_transactions_raw,FT-0000658,FT-0000658,19190.00,7.88,2026-05-29 14:00:10,VH-10374,CY5X0N58UJTGUUX2G,VH-10374,0,CLEAN
FT-0000477,2025-04-08 00:00:00,LGX2413,10374,18315,49.87,raw.fuel_transactions_raw,FT-0000477,FT-0000477,18315.00,49.87,2026-05-29 14:00:10,VH-10374,CY5X0N58UJTGUUX2G,VH-10374,0,CLEAN
FT-0004438,2024-05-29 11:15:00,LGX2413,10374,23334,17.38,raw.fuel_transactions_raw,FT-0004438,FT-0004438,23334.00,17.38,2026-05-29 14:00:10,VH-10374,CY5X0N58UJTGUUX2G,VH-10374,0,CLEAN
FT-0005006,08/28/2025 16:00,LGX2413,10374,24526,11.67,raw.fuel_transactions_raw,FT-0005006,FT-0005006,24526.00,11.67,2026-05-29 14:00:10,VH-10374,CY5X0N58UJTGUUX2G,VH-10374,0,CLEAN
FT-0003989,2025-09-26 02:00:00,LGX2413,10374,22701,23.94,raw.fuel_transactions_raw,FT-0003989,FT-0003989,22701.00,23.94,2026-05-29 14:00:10,VH-10374,CY5X0N58UJTGUUX2G,VH-10374,0,CLEAN
FT-0001931,2024-07-14 03:05:00,LGX2413,10374,19989,23.77,raw.fuel_transactions_raw,FT-0001931,FT-0001931,19989.00,23.77,2026-05-29 14:00:10,VH-10374,CY5X0N58UJTGUUX2G,VH-10374,0,CLEAN
FT-0002759,08/20/2025 13:05,LGX2413,10374,20213,37.33,raw.fuel_transactions_raw,FT-0002759,FT-0002759,20213.00,37.33,2026-05-29 14:00:10,VH-10374,CY5X0N58UJTGUUX2G,VH-10374,0,CLEAN
FT-0001715,2024-08-26 16:45:00,LGX2413,10374,19776,5.96,raw.fuel_transactions_raw,FT-0001715,FT-0001715,19776.00,5.96,2026-05-29 14:00:10,VH-10374,CY5X0N58UJTGUUX2G,VH-10374,0,CLEAN
FT-0007204,2025-02-03 14:45:00,LGX2413,10374,28939,5.18,raw.fuel_transactions_raw,FT-0007204,FT-0007204,28939.00,5.18,2026-05-29 14:00:10,VH-10374,CY5X0N58UJTGUUX2G,VH-10374,0,CLEAN
FT-0007116,2025-06-08 17:45:00,LGX2413,10374,28495,11.89,raw.fuel_transactions_raw,FT-0007116,FT-0007116,28495.00,11.89,2026-05-29 14:00:10,VH-10374,CY5X0N58UJTGUUX2G,VH-10374,0,CLEAN
FT-0003723,2024-01-29 14:45:00,LGX2413,10374,21660,26.08,raw.fuel_transactions_raw,FT-0003723,FT-0003723,21660.00,26.08,2026-05-29 14:00:10,VH-10374,CY5X0N58UJTGUUX2G,VH-10374,0,CLEAN
FT-0004559,2024-11-05 12:45:00,LGX2413,10374,23717,12.06,raw.fuel_transactions_raw,FT-0004559,FT-0004559,23717.00,12.06,2026-05-29 14:00:10,VH-10374,CY5X0N58UJTGUUX2G,VH-10374,0,CLEAN
FT-0006577,2026-04-20 21:10:00,LGX2413,10374,27716,89.67,raw.fuel_transactions_raw,FT-0006577,FT-0006577,27716.00,89.67,2026-05-29 14:00:10,VH-10374,CY5X0N58UJTGUUX2G,VH-10374,0,CLEAN
FT-0005445,2024-03-03 22:10:00,LGX2413,10374,26124,35.3,raw.fuel_transactions_raw,FT-0005445,FT-0005445,26124.00,35.30,2026-05-29 14:00:10,VH-10374,CY5X0N58UJTGUUX2G,VH-10374,0,CLEAN
FT-0002846,2024-07-24 17:05:00,LGX2413,10374,20815,29.15,raw.fuel_transactions_raw,FT-0002846,FT-0002846,20815.00,29.15,2026-05-29 14:00:10,VH-10374,CY5X0N58UJTGUUX2G,VH-10374,0,CLEAN
FT-0005175,2025-12-02 16:15:00,LGX2413,10374,25267,36.94,raw.fuel_transactions_raw,FT-0005175,FT-0005175,25267.00,36.94,2026-05-29 14:00:10,VH-10374,CY5X0N58UJTGUUX2G,VH-10374,0,CLEAN
FT-0003637,2024-04-03 22:00:00,LGX2413,10374,21249,13.56,raw.fuel_transactions_raw,FT-0003637,FT-0003637,21249.00,13.56,2026-05-29 14:00:10,VH-10374,CY5X0N58UJTGUUX2G,VH-10374,0,CLEAN
FT-0005945,2024-09-04 00:45:00,LGX2413,10374,26809,8.13,raw.fuel_transactions_raw,FT-0005945,FT-0005945,26809.00,8.13,2026-05-29 14:00:10,VH-10374,CY5X0N58UJTGUUX2G,VH-10374,0,CLEAN
FT-0001553,2025-04-11 21:20:00,LGX2413,10374,19453,3.21,raw.fuel_transactions_raw,FT-0001553,FT-0001553,19453.00,3.21,2026-05-29 14:00:10,VH-10374,CY5X0N58UJTGUUX2G,VH-10374,0,CLEAN
FT-0000054,2025-08-20 23:45:00,GYE9555,10158,24037,19.93,raw.fuel_transactions_raw,FT-0000054,FT-0000054,24037.00,19.93,2026-05-29 14:00:10,VH-10158,U6THPW7PAUTD3WYCW,VH-10158,0,CLEAN
FT-0003413,2025-09-17 04:30:00,GYE9555,10158,28598,4.28,raw.fuel_transactions_raw,FT-0003413,FT-0003413,28598.00,4.28,2026-05-29 14:00:10,VH-10158,U6THPW7PAUTD3WYCW,VH-10158,0,CLEAN
FT-0000834,2024-05-22 00:10:00,GYE9555,10158,24637,15.77,raw.fuel_transactions_raw,FT-0000834,FT-0000834,24637.00,15.77,2026-05-29 14:00:10,VH-10158,U6THPW7PAUTD3WYCW,VH-10158,0,CLEAN
FT-0003634,2025-01-20 21:20:00,GYE9555,10158,28882,12.3,raw.fuel_transactions_raw,FT-0003634,FT-0003634,28882.00,12.30,2026-05-29 14:00:10,VH-10158,U6THPW7PAUTD3WYCW,VH-10158,0,CLEAN
FT-0006464,2025-08-03 13:20:00,GYE9555,10158,30923,2.78,raw.fuel_transactions_raw,FT-0006464,FT-0006464,30923.00,2.78,2026-05-29 14:00:10,VH-10158,U6THPW7PAUTD3WYCW,VH-10158,0,CLEAN
FT-0003191,2024-02-18 01:30:00,GYE9555,10158,28091,12.68,raw.fuel_transactions_raw,FT-0003191,FT-0003191,28091.00,12.68,2026-05-29 14:00:10,VH-10158,U6THPW7PAUTD3WYCW,VH-10158,0,CLEAN
FT-0001018,2025-09-09 10:45:00,GYE9555,10158,24806,10.64,raw.fuel_transactions_raw,FT-0001018,FT-0001018,24806.00,10.64,2026-05-29 14:00:10,VH-10158,U6THPW7PAUTD3WYCW,VH-10158,0,CLEAN
FT-0002630,2026-04-22 17:45:00,GYE9555,10158,26783,9.48,raw.fuel_transactions_raw,FT-0002630,FT-0002630,26783.00,9.48,2026-05-29 14:00:10,VH-10158,U6THPW7PAUTD3WYCW,VH-10158,0,CLEAN
FT-0005816,2025-02-02 17:30:00,GYE9555,10158,30512,64.86,raw.fuel_transactions_raw,FT-0005816,FT-0005816,30512.00,64.86,2026-05-29 14:00:10,VH-10158,U6THPW7PAUTD3WYCW,VH-10158,0,CLEAN
FT-0006725,2024-09-04 15:30:00,GYE9555,10158,30957,0.55,raw.fuel_transactions_raw,FT-0006725,FT-0006725,30957.00,0.55,2026-05-29 14:00:10,VH-10158,U6THPW7PAUTD3WYCW,VH-10158,0,CLEAN
FT-0002180,2025-07-30 22:20:00,GYE9555,10158,26489,0.85,raw.fuel_transactions_raw,FT-0002180,FT-0002180,26489.00,0.85,2026-05-29 14:00:10,VH-10158,U6THPW7PAUTD3WYCW,VH-10158,0,CLEAN
FT-0001133,2026-03-19 04:10:00,GYE9555,10158,25208,3.63,raw.fuel_transactions_raw,FT-0001133,FT-0001133,25208.00,3.63,2026-05-29 14:00:10,VH-10158,U6THPW7PAUTD3WYCW,VH-10158,0,CLEAN
FT-0006289,2025-12-14 17:15:00,GYE9555,10158,30865,3.07,raw.fuel_transactions_raw,FT-0006289,FT-0006289,30865.00,3.07,2026-05-29 14:00:10,VH-10158,U6THPW7PAUTD3WYCW,VH-10158,0,CLEAN
FT-0007526,2025-10-10 10:05:00,GYE9555,10158,32631,14.9,raw.fuel_transactions_raw,FT-0007526,FT-0007526,32631.00,14.90,2026-05-29 14:00:10,VH-10158,U6THPW7PAUTD3WYCW,VH-10158,0,CLEAN
FT-0004171,2025-06-25 21:05:00,GYE9555,10158,30141,25.88,raw.fuel_transactions_raw,FT-0004171,FT-0004171,30141.00,25.88,2026-05-29 14:00:10,VH-10158,U6THPW7PAUTD3WYCW,VH-10158,0,CLEAN
FT-0007041,2024-08-29 12:20:00,GYE9555,10158,32181,52.85,raw.fuel_transactions_raw,FT-0007041,FT-0007041,32181.00,52.85,2026-05-29 14:00:10,VH-10158,U6THPW7PAUTD3WYCW,VH-10158,0,CLEAN
FT-0001994,2024-11-15 15:00:00,HYJ5732,10158,26402,7.72,raw.fuel_transactions_raw,FT-0001994,FT-0001994,26402.00,7.72,2026-05-29 14:00:10,VH-10158,U6THPW7PAUTD3WYCW,VH-10158,0,CLEAN
FT-0001595,2024-04-13 14:00:00,GYE9555,10158,25779,7.14,raw.fuel_transactions_raw,FT-0001595,FT-0001595,25779.00,7.14,2026-05-29 14:00:10,VH-10158,U6THPW7PAUTD3WYCW,VH-10158,0,CLEAN
FT-0002689,2024-05-27 18:10:00,GYE9555,10158,27630,93.61,raw.fuel_transactions_raw,FT-0002689,FT-0002689,27630.00,93.61,2026-05-29 14:00:10,VH-10158,U6THPW7PAUTD3WYCW,VH-10158,0,CLEAN
FT-0000071,07/08/2024 16:30,GYE9555,10158,24142,0.89,raw.fuel_transactions_raw,FT-0000071,FT-0000071,24142.00,0.89,2026-05-29 14:00:10,VH-10158,U6THPW7PAUTD3WYCW,VH-10158,0,CLEAN
FT-0002651,2024-10-13 06:20:00,PIO5634,10376,13487,6.59,raw.fuel_transactions_raw,FT-0002651,FT-0002651,13487.00,6.59,2026-05-29 14:00:10,VH-10376,8ZZDERWDFZNKYY4CG,VH-10376,0,CLEAN
FT-0003318,2025-07-10 17:20:00,PIO5634,10376,14106,6.47,raw.fuel_transactions_raw,FT-0003318,FT-0003318,14106.00,6.47,2026-05-29 14:00:10,VH-10376,8ZZDERWDFZNKYY4CG,VH-10376,0,CLEAN
FT-0004235,2024-11-26 01:45:00,PIO5634,10376,14170,3.04,raw.fuel_transactions_raw,FT-0004235,FT-0004235,14170.00,3.04,2026-05-29 14:00:10,VH-10376,8ZZDERWDFZNKYY4CG,VH-10376,0,CLEAN
FT-0005091,2025-06-10 01:00:00,PIO5634,10376,14562,4.45,raw.fuel_transactions_raw,FT-0005091,FT-0005091,14562.00,4.45,2026-05-29 14:00:10,VH-10376,8ZZDERWDFZNKYY4CG,VH-10376,0,CLEAN
FT-0002913,2025-03-06 21:20:00,PIO5634,10376,13559,1.24,raw.fuel_transactions_raw,FT-0002913,FT-0002913,13559.00,1.24,2026-05-29 14:00:10,VH-10376,8ZZDERWDFZNKYY4CG,VH-10376,0,CLEAN
FT-0007592,2024-09-27 11:30:00,PIO5634,10376,16106,79.21,raw.fuel_transactions_raw,FT-0007592,FT-0007592,16106.00,79.21,2026-05-29 14:00:10,VH-10376,8ZZDERWDFZNKYY4CG,VH-10376,0,CLEAN
FT-0005649,09/20/2025 13:15,PIO5634,10376,15279,7.84,raw.fuel_transactions_raw,FT-0005649,FT-0005649,15279.00,7.84,2026-05-29 14:00:10,VH-10376,8ZZDERWDFZNKYY4CG,VH-10376,0,CLEAN
FT-0001068,2024-04-17 14:00:00,PIO5634,10376,11364,165.18,raw.fuel_transactions_raw,FT-0001068,FT-0001068,11364.00,165.18,2026-05-29 14:00:10,VH-10376,8ZZDERWDFZNKYY4CG,VH-10376,0,CLEAN
FT-0000132,2025-02-24 14:00:00,PIO5634,10376,10926,1.92,raw.fuel_transactions_raw,FT-0000132,FT-0000132,10926.00,1.92,2026-05-29 14:00:10,VH-10376,8ZZDERWDFZNKYY4CG,VH-10376,0,CLEAN
FT-0004688,2025-11-07 18:20:00,PIO5634,10376,14271,1.73,raw.fuel_transactions_raw,FT-0004688,FT-0004688,14271.00,1.73,2026-05-29 14:00:10,VH-10376,8ZZDERWDFZNKYY4CG,VH-10376,0,CLEAN
FT-0001817,2025-07-14 21:10:00,PIO5634,10376,12123,6.97,raw.fuel_transactions_raw,FT-0001817,FT-0001817,12123.00,6.97,2026-05-29 14:00:10,VH-10376,8ZZDERWDFZNKYY4CG,VH-10376,0,CLEAN
FT-0001011,2025-03-28 09:05:00,PIO5634,10376,11154,2.33,raw.fuel_transactions_raw,FT-0001011,FT-0001011,11154.00,2.33,2026-05-29 14:00:10,VH-10376,8ZZDERWDFZNKYY4CG,VH-10376,0,CLEAN
FT-0007679,2025-01-29 07:10:00,PIO5634,10376,16723,9.98,raw.fuel_transactions_raw,FT-0007679,FT-0007679,16723.00,9.98,2026-05-29 14:00:10,VH-10376,8ZZDERWDFZNKYY4CG,VH-10376,0,CLEAN
FT-0000730,01/29/2024 13:10,APG1170,10141,9971,12.99,raw.fuel_transactions_raw,FT-0000730,FT-0000730,9971.00,12.99,2026-05-29 14:00:10,VH-10141,TGNKA2T5RRG8BTJX0,VH-10141,0,CLEAN
FT-0006034,2024-12-31 11:10:00,JIM8286,10141,16807,29.33,raw.fuel_transactions_raw,FT-0006034,FT-0006034,16807.00,29.33,2026-05-29 14:00:10,VH-10141,TGNKA2T5RRG8BTJX0,VH-10141,0,CLEAN
FT-0004318,2026-04-28 11:20:00,JIM8286,10141,14145,8.91,raw.fuel_transactions_raw,FT-0004318,FT-0004318,14145.00,8.91,2026-05-29 14:00:10,VH-10141,TGNKA2T5RRG8BTJX0,VH-10141,0,CLEAN
FT-0001716,2025-10-24 21:15:00,JIM8286,10141,10667,1.97,raw.fuel_transactions_raw,FT-0001716,FT-0001716,10667.00,1.97,2026-05-29 14:00:10,VH-10141,TGNKA2T5RRG8BTJX0,VH-10141,0,CLEAN
FT-0000678,10/15/2024 20:00,JIM8286,10141,9273,4.31,raw.fuel_transactions_raw,FT-0000678,FT-0000678,9273.00,4.31,2026-05-29 14:00:10,VH-10141,TGNKA2T5RRG8BTJX0,VH-10141,0,CLEAN
FT-0007962,2026-03-29 06:05:00,JIM8286,10141,18378,0.56,raw.fuel_transactions_raw,FT-0007962,FT-0007962,18378.00,0.56,2026-05-29 14:00:10,VH-10141,TGNKA2T5RRG8BTJX0,VH-10141,0,CLEAN
FT-0000103,2025-09-25 02:30:00,JIM8286,10141,8979,4.35,raw.fuel_transactions_raw,FT-0000103,FT-0000103,8979.00,4.35,2026-05-29 14:00:10,VH-10141,TGNKA2T5RRG8BTJX0,VH-10141,0,CLEAN
FT-0007448,2025-01-31 11:00:00,JIM8286,10141,18093,17.98,raw.fuel_transactions_raw,FT-0007448,FT-0007448,18093.00,17.98,2026-05-29 14:00:10,VH-10141,TGNKA2T5RRG8BTJX0,VH-10141,0,CLEAN
FT-0003158,2026-01-15 01:10:00,JIM8286,10141,12048,31.32,raw.fuel_transactions_raw,FT-0003158,FT-0003158,12048.00,31.32,2026-05-29 14:00:10,VH-10141,TGNKA2T5RRG8BTJX0,VH-10141,0,CLEAN
FT-0004112,2024-11-19 10:20:00,JIM8286,10141,13190,5.37,raw.fuel_transactions_raw,FT-0004112,FT-0004112,13190.00,5.37,2026-05-29 14:00:10,VH-10141,TGNKA2T5RRG8BTJX0,VH-10141,0,CLEAN
FT-0007302,05/02/2025 04:00,JIM8286,10141,16934,17.81,raw.fuel_transactions_raw,FT-0007302,FT-0007302,16934.00,17.81,2026-05-29 14:00:10,VH-10141,TGNKA2T5RRG8BTJX0,VH-10141,0,CLEAN
