source_table,source_record_id,issue_type,issue_category,severity,issue_description,raw_value,suggested_action,created_at,resolution_path,review_status,assigned_to,review_notes,resolved_at,exception_title
raw.maintenance_work_orders_raw,WO-2025-000667,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99853,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2025-000667
raw.maintenance_work_orders_raw,WO-2025-000424,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99830,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2025-000424
raw.maintenance_work_orders_raw,WO-2025-001000,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99414,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2025-001000
raw.maintenance_work_orders_raw,WO-2026-000965,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99714,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2026-000965
raw.maintenance_work_orders_raw,WO-2024-000126,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99710,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2024-000126
raw.maintenance_work_orders_raw,WO-2026-001145,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99928,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2026-001145
raw.maintenance_work_orders_raw,WO-2024-000888,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99306,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2024-000888
raw.maintenance_work_orders_raw,WO-2025-002188,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99124,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2025-002188
raw.maintenance_work_orders_raw,WO-2024-003402,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99187,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2024-003402
raw.maintenance_work_orders_raw,WO-2025-003502,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99685,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2025-003502
raw.maintenance_work_orders_raw,WO-2026-000485,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99779,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2026-000485
raw.maintenance_work_orders_raw,WO-2026-001211,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99779,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2026-001211
raw.maintenance_work_orders_raw,WO-2025-002044,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99952,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2025-002044
raw.maintenance_work_orders_raw,WO-2025-000994,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99831,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2025-000994
raw.maintenance_work_orders_raw,WO-2024-002199,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99831,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2024-002199
raw.maintenance_work_orders_raw,WO-2025-000271,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99372,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2025-000271
raw.maintenance_work_orders_raw,WO-2026-002342,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99362,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2026-002342
raw.maintenance_work_orders_raw,WO-2024-000105,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99548,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2024-000105
raw.maintenance_work_orders_raw,WO-2025-001627,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99875,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2025-001627
raw.maintenance_work_orders_raw,WO-2025-000361,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99114,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2025-000361
raw.maintenance_work_orders_raw,WO-2024-000234,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99326,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2024-000234
raw.maintenance_work_orders_raw,WO-2024-003414,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99120,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2024-003414
raw.maintenance_work_orders_raw,WO-2025-003274,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99228,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2025-003274
raw.maintenance_work_orders_raw,WO-2024-000723,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99162,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2024-000723
raw.maintenance_work_orders_raw,WO-2025-001927,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99613,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2025-001927
raw.maintenance_work_orders_raw,WO-2025-003250,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99507,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2025-003250
raw.maintenance_work_orders_raw,WO-2026-003077,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99856,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2026-003077
raw.maintenance_work_orders_raw,WO-2026-002618,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99103,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2026-002618
raw.maintenance_work_orders_raw,WO-2026-000770,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99798,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2026-000770
raw.maintenance_work_orders_raw,WO-2024-001527,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99829,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2024-001527
raw.maintenance_work_orders_raw,WO-2024-002715,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99653,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2024-002715
raw.maintenance_work_orders_raw,WO-2024-000669,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99906,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2024-000669
raw.maintenance_work_orders_raw,WO-2025-003571,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99480,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2025-003571
raw.maintenance_work_orders_raw,WO-2024-003714,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99670,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2024-003714
raw.maintenance_work_orders_raw,WO-2025-001123,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99880,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2025-001123
raw.maintenance_work_orders_raw,WO-2024-003966,Orphan equipment reference,Referential Integrity,High,Work order equipment number does not match any asset_no in vehicle master.,99386,Keep one primary record for clean reporting and route duplicate records for review.,2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan equipment reference | raw.maintenance_work_orders_raw | WO-2024-003966
