assessment_id,assessment_date_raw,vehicle_id,registration_no,mileage_raw,odometer_reading_raw,last_service_date_raw,source_table,source_record_id,clean_assessment_key,clean_mileage,clean_odometer_reading,alteryx_processed_at,vin,clean_vehicle_key,has_review_required_exception,clean_record_status
CA-000988,2024-08-31,VH-10406,QCU7481,149236,156970,2023-08-14,raw.fleet_condition_assessment_raw,CA-000988,CA-000988,149236,156970,2026-05-29 14:00:10,BFRRJ9Z8EX3SH6DJ9,VH-10406,0,CLEAN
CA-000282,10/24/2024,VH-10406,QCU7481,153281,161606,2024-05-21,raw.fleet_condition_assessment_raw,CA-000282,CA-000282,153281,161606,2026-05-29 14:00:10,BFRRJ9Z8EX3SH6DJ9,VH-10406,0,CLEAN
CA-001080,2024-09-07,VH-10406,QCU7481,157509,177267,2024-06-12,raw.fleet_condition_assessment_raw,CA-001080,CA-001080,157509,177267,2026-05-29 14:00:10,BFRRJ9Z8EX3SH6DJ9,VH-10406,0,CLEAN
CA-000377,2026-02-02,VH-10406,QCU7481,154585,154311,2025-12-14,raw.fleet_condition_assessment_raw,CA-000377,CA-000377,154585,154311,2026-05-29 14:00:10,BFRRJ9Z8EX3SH6DJ9,VH-10406,0,CLEAN
CA-001289,11/01/2024,VH-10406,QCU7481,148924,154166,2024-04-27,raw.fleet_condition_assessment_raw,CA-001289,CA-001289,148924,154166,2026-05-29 14:00:10,BFRRJ9Z8EX3SH6DJ9,VH-10406,0,CLEAN
CA-001045,2025-11-17,VH-10381,TQJ3478,115985,129944,2024-11-01,raw.fleet_condition_assessment_raw,CA-001045,CA-001045,115985,129944,2026-05-29 14:00:10,5SARRG3PNSZ7JH72E,VH-10381,0,CLEAN
CA-001385,2025-06-09,VH-10381,TQJ3478,116830,116609,2024-08-26,raw.fleet_condition_assessment_raw,CA-001385,CA-001385,116830,116609,2026-05-29 14:00:10,5SARRG3PNSZ7JH72E,VH-10381,0,CLEAN
CA-001305,2024-04-29,VH-10381,TQJ3478,122347,122335,2023-10-27,raw.fleet_condition_assessment_raw,CA-001305,CA-001305,122347,122335,2026-05-29 14:00:10,5SARRG3PNSZ7JH72E,VH-10381,0,CLEAN
CA-000962,2025-11-03,VH-10381,TQJ3478,124172,123957,2024-09-22,raw.fleet_condition_assessment_raw,CA-000962,CA-000962,124172,123957,2026-05-29 14:00:10,5SARRG3PNSZ7JH72E,VH-10381,0,CLEAN
CA-000202,2025-11-20,VH-10293,UDN0019,33219,33240,2025-09-25,raw.fleet_condition_assessment_raw,CA-000202,CA-000202,33219,33240,2026-05-29 14:00:10,FNZ0YLLTLU2SWPZYX,VH-10293,0,CLEAN
CA-000943,2024-12-26,VH-10293,UDN0019,35726,49921,2024-07-16,raw.fleet_condition_assessment_raw,CA-000943,CA-000943,35726,49921,2026-05-29 14:00:10,FNZ0YLLTLU2SWPZYX,VH-10293,0,CLEAN
CA-000402,2024-12-27,VH-10293,UDN0019,35326,35260,2024-01-23,raw.fleet_condition_assessment_raw,CA-000402,CA-000402,35326,35260,2026-05-29 14:00:10,FNZ0YLLTLU2SWPZYX,VH-10293,0,CLEAN
CA-001161,2026-04-10,VH-10302,EYS5724,35448,35479,2025-08-31,raw.fleet_condition_assessment_raw,CA-001161,CA-001161,35448,35479,2026-05-29 14:00:10,767XXPP1YPJKMN6CH,VH-10302,0,CLEAN
CA-000520,2025-06-11,VH-10302,EYS5724,31120,31128,2024-06-24,raw.fleet_condition_assessment_raw,CA-000520,CA-000520,31120,31128,2026-05-29 14:00:10,767XXPP1YPJKMN6CH,VH-10302,0,CLEAN
CA-000600,2025-07-06,VH-10302,EYS5724,33942,46072,2024-08-09,raw.fleet_condition_assessment_raw,CA-000600,CA-000600,33942,46072,2026-05-29 14:00:10,767XXPP1YPJKMN6CH,VH-10302,0,CLEAN
CA-001379,2025-08-16,VH-10302,EYS5724,38167,59867,2024-08-19,raw.fleet_condition_assessment_raw,CA-001379,CA-001379,38167,59867,2026-05-29 14:00:10,767XXPP1YPJKMN6CH,VH-10302,0,CLEAN
CA-001401,2025-07-02,VH-10013,YPP2449,69391,69365,11/05/2024,raw.fleet_condition_assessment_raw,CA-001401,CA-001401,69391,69365,2026-05-29 14:00:10,UAKXESSAYF4VFJRES,VH-10013,0,CLEAN
CA-000346,11/28/2024,VH-10013,YPP2449,61120,83100,2024-05-08,raw.fleet_condition_assessment_raw,CA-000346,CA-000346,61120,83100,2026-05-29 14:00:10,UAKXESSAYF4VFJRES,VH-10013,0,CLEAN
CA-000984,2024-07-20,VH-10013,YPP2449,60474,68563,2023-10-23,raw.fleet_condition_assessment_raw,CA-000984,CA-000984,60474,68563,2026-05-29 14:00:10,UAKXESSAYF4VFJRES,VH-10013,0,CLEAN
CA-000268,2025-03-04,VH-10270,MBR9431,188634,202673,2024-04-21,raw.fleet_condition_assessment_raw,CA-000268,CA-000268,188634,202673,2026-05-29 14:00:10,1U22W4MRYWKXT50NJ,VH-10270,0,CLEAN
CA-000254,2024-01-01,VH-10270,MBR9431,190748,190500,2023-11-21,raw.fleet_condition_assessment_raw,CA-000254,CA-000254,190748,190500,2026-05-29 14:00:10,1U22W4MRYWKXT50NJ,VH-10270,0,CLEAN
CA-000376,2024-09-15,VH-10270,MBR9431,181679,181880,2024-06-29,raw.fleet_condition_assessment_raw,CA-000376,CA-000376,181679,181880,2026-05-29 14:00:10,1U22W4MRYWKXT50NJ,VH-10270,0,CLEAN
CA-000128,2024-02-12,VH-10270,MBR9431,187233,187531,2023-07-22,raw.fleet_condition_assessment_raw,CA-000128,CA-000128,187233,187531,2026-05-29 14:00:10,1U22W4MRYWKXT50NJ,VH-10270,0,CLEAN
CA-000655,2024-10-21,VH-10400,PMZ6818,68060,92394,2024-01-18,raw.fleet_condition_assessment_raw,CA-000655,CA-000655,68060,92394,2026-05-29 14:00:10,HS523UK1N80K42AVB,VH-10400,0,CLEAN
CA-001251,2025-04-11,VH-10234,GGF8456,66211,66171,2024-03-21,raw.fleet_condition_assessment_raw,CA-001251,CA-001251,66211,66171,2026-05-29 14:00:10,5PPHYUX18TE9B08EZ,VH-10234,0,CLEAN
CA-000224,2024-02-06,VH-10234,GGF8456,65359,77965,2023-09-17,raw.fleet_condition_assessment_raw,CA-000224,CA-000224,65359,77965,2026-05-29 14:00:10,5PPHYUX18TE9B08EZ,VH-10234,0,CLEAN
CA-000539,2024-08-20,VH-10234,GGF8456,69841,94373,2023-07-25,raw.fleet_condition_assessment_raw,CA-000539,CA-000539,69841,94373,2026-05-29 14:00:10,5PPHYUX18TE9B08EZ,VH-10234,0,CLEAN
CA-000437,2024-12-25,VH-10234,GGF8456,64592,69773,2024-07-30,raw.fleet_condition_assessment_raw,CA-000437,CA-000437,64592,69773,2026-05-29 14:00:10,5PPHYUX18TE9B08EZ,VH-10234,0,CLEAN
CA-001440,2024-09-07,VH-10234,GGF8456,71683,80595,2024-01-24,raw.fleet_condition_assessment_raw,CA-001440,CA-001440,71683,80595,2026-05-29 14:00:10,5PPHYUX18TE9B08EZ,VH-10234,0,CLEAN
CA-001295,11/30/2024,VH-10234,GGF8456,67555,90719,2024-05-11,raw.fleet_condition_assessment_raw,CA-001295,CA-001295,67555,90719,2026-05-29 14:00:10,5PPHYUX18TE9B08EZ,VH-10234,0,CLEAN
CA-000568,2024-01-28,VH-10234,GGF8456,72184,72092,2023-03-27,raw.fleet_condition_assessment_raw,CA-000568,CA-000568,72184,72092,2026-05-29 14:00:10,5PPHYUX18TE9B08EZ,VH-10234,0,CLEAN
CA-001205,2024-08-07,VH-10059,LXW4999,159417,172679,2024-04-05,raw.fleet_condition_assessment_raw,CA-001205,CA-001205,159417,172679,2026-05-29 14:00:10,0XKZB4SSNDU95VNZM,VH-10059,0,CLEAN
CA-001207,2025-08-02,VH-10059,LXW4999,156925,156854,2024-08-09,raw.fleet_condition_assessment_raw,CA-001207,CA-001207,156925,156854,2026-05-29 14:00:10,0XKZB4SSNDU95VNZM,VH-10059,0,CLEAN
CA-001396,2024-07-28,VH-10059,LXW4999,157811,157578,2023-07-04,raw.fleet_condition_assessment_raw,CA-001396,CA-001396,157811,157578,2026-05-29 14:00:10,0XKZB4SSNDU95VNZM,VH-10059,0,CLEAN
CA-001441,2025-11-13,VH-10297,YRP5424,159661,176835,2025-06-29,raw.fleet_condition_assessment_raw,CA-001441,CA-001441,159661,176835,2026-05-29 14:00:10,KZZ85LPP8XW8PZ3EH,VH-10297,0,CLEAN
CA-000446,2024-02-08,VH-10297,YRP5424,166124,166290,2023-04-29,raw.fleet_condition_assessment_raw,CA-000446,CA-000446,166124,166290,2026-05-29 14:00:10,KZZ85LPP8XW8PZ3EH,VH-10297,0,CLEAN
CA-000582,2026-01-12,VH-10297,YRP5424,164764,164757,2024-11-25,raw.fleet_condition_assessment_raw,CA-000582,CA-000582,164764,164757,2026-05-29 14:00:10,KZZ85LPP8XW8PZ3EH,VH-10297,0,CLEAN
CA-001094,2025-07-19,VH-10297,YRP5424,165633,185271,2024-10-23,raw.fleet_condition_assessment_raw,CA-001094,CA-001094,165633,185271,2026-05-29 14:00:10,KZZ85LPP8XW8PZ3EH,VH-10297,0,CLEAN
CA-000747,2025-03-17,VH-10216,ZXH6420,69614,81159,2024-08-04,raw.fleet_condition_assessment_raw,CA-000747,CA-000747,69614,81159,2026-05-29 14:00:10,SHA5ZKK024W43JMHV,VH-10216,0,CLEAN
CA-000445,2025-03-16,VH-10310,GVN1075,143379,143114,2024-12-28,raw.fleet_condition_assessment_raw,CA-000445,CA-000445,143379,143114,2026-05-29 14:00:10,4P2CX0T4KAW4A9K32,VH-10310,0,CLEAN
CA-001034,2025-01-25,VH-10310,GVN1075,143132,143100,2023-12-30,raw.fleet_condition_assessment_raw,CA-001034,CA-001034,143132,143100,2026-05-29 14:00:10,4P2CX0T4KAW4A9K32,VH-10310,0,CLEAN
CA-000974,2025-03-17,VH-10310,GVN1075,141603,149617,2024-12-13,raw.fleet_condition_assessment_raw,CA-000974,CA-000974,141603,149617,2026-05-29 14:00:10,4P2CX0T4KAW4A9K32,VH-10310,0,CLEAN
CA-001437,2025-06-03,VH-10098,AKO4598,238996,238792,2024-11-18,raw.fleet_condition_assessment_raw,CA-001437,CA-001437,238996,238792,2026-05-29 14:00:10,2KAAE8TSF7RDC5SDD,VH-10098,0,CLEAN
CA-001199,2026-03-04,VH-10098,AKO4598,236327,236243,2025-07-25,raw.fleet_condition_assessment_raw,CA-001199,CA-001199,236327,236243,2026-05-29 14:00:10,2KAAE8TSF7RDC5SDD,VH-10098,0,CLEAN
CA-001368,2025-05-04,VH-10098,AKO4598,240835,257564,2024-12-29,raw.fleet_condition_assessment_raw,CA-001368,CA-001368,240835,257564,2026-05-29 14:00:10,2KAAE8TSF7RDC5SDD,VH-10098,0,CLEAN
CA-000599,2024-11-06,VH-10098,AKO4598,233790,233586,2024-05-31,raw.fleet_condition_assessment_raw,CA-000599,CA-000599,233790,233586,2026-05-29 14:00:10,2KAAE8TSF7RDC5SDD,VH-10098,0,CLEAN
CA-000560,2024-06-10,VH-10098,AKO4598,233454,233676,2024-04-08,raw.fleet_condition_assessment_raw,CA-000560,CA-000560,233454,233676,2026-05-29 14:00:10,2KAAE8TSF7RDC5SDD,VH-10098,0,CLEAN
CA-001286,2026-01-03,VH-10315,JUU7795,65003,81612,2025-07-12,raw.fleet_condition_assessment_raw,CA-001286,CA-001286,65003,81612,2026-05-29 14:00:10,0FJ534A6WYVPCTXNH,VH-10315,0,CLEAN
CA-001322,2026-01-29,VH-10315,CIN8525,63235,63069,2025-10-27,raw.fleet_condition_assessment_raw,CA-001322,CA-001322,63235,63069,2026-05-29 14:00:10,0FJ534A6WYVPCTXNH,VH-10315,0,CLEAN
CA-000455,2026-01-03,VH-10315,JUU7795,63816,79550,2025-09-04,raw.fleet_condition_assessment_raw,CA-000455,CA-000455,63816,79550,2026-05-29 14:00:10,0FJ534A6WYVPCTXNH,VH-10315,0,CLEAN
CA-000075,2025-07-28,VH-10262,EIR9531,103622,103712,2024-06-06,raw.fleet_condition_assessment_raw,CA-000075,CA-000075,103622,103712,2026-05-29 14:00:10,PR5UEKE6DBRLANEMV,VH-10262,0,CLEAN
CA-001001,2026-01-20,VH-10262,EIR9531,104907,104930,2025-11-11,raw.fleet_condition_assessment_raw,CA-001001,CA-001001,104907,104930,2026-05-29 14:00:10,PR5UEKE6DBRLANEMV,VH-10262,0,CLEAN
CA-000031,2025-09-28,VH-10262,EIR9531,106809,113928,2024-10-10,raw.fleet_condition_assessment_raw,CA-000031,CA-000031,106809,113928,2026-05-29 14:00:10,PR5UEKE6DBRLANEMV,VH-10262,0,CLEAN
CA-001420,2024-06-09,VH-10262,EIR9531,105584,105838,2024-06-02,raw.fleet_condition_assessment_raw,CA-001420,CA-001420,105584,105838,2026-05-29 14:00:10,PR5UEKE6DBRLANEMV,VH-10262,0,CLEAN
CA-001257,2026-02-06,VH-10101,FJD7818,18351,18221,2025-03-06,raw.fleet_condition_assessment_raw,CA-001257,CA-001257,18351,18221,2026-05-29 14:00:10,BTJM9P99Z1GS1WBG4,VH-10101,0,CLEAN
CA-000496,2024-11-08,VH-10101,FJD7818,14108,29053,2024-01-24,raw.fleet_condition_assessment_raw,CA-000496,CA-000496,14108,29053,2026-05-29 14:00:10,BTJM9P99Z1GS1WBG4,VH-10101,0,CLEAN
CA-001466,2024-08-13,VH-10101,FJD7818,16047,16029,2024-03-31,raw.fleet_condition_assessment_raw,CA-001466,CA-001466,16047,16029,2026-05-29 14:00:10,BTJM9P99Z1GS1WBG4,VH-10101,0,CLEAN
CA-000150,2024-05-19,VH-10101,FJD7818,16109,26483,2023-04-27,raw.fleet_condition_assessment_raw,CA-000150,CA-000150,16109,26483,2026-05-29 14:00:10,BTJM9P99Z1GS1WBG4,VH-10101,0,CLEAN
CA-001177,2025-09-16,VH-10101,FJD7818,17430,17514,2025-05-16,raw.fleet_condition_assessment_raw,CA-001177,CA-001177,17430,17514,2026-05-29 14:00:10,BTJM9P99Z1GS1WBG4,VH-10101,0,CLEAN
CA-000721,2025-07-08,VH-10101,FJD7818,13678,27246,2024-12-23,raw.fleet_condition_assessment_raw,CA-000721,CA-000721,13678,27246,2026-05-29 14:00:10,BTJM9P99Z1GS1WBG4,VH-10101,0,CLEAN
CA-000682,03/04/2026,VH-10101,FJD7818,14820,14847,2025-09-16,raw.fleet_condition_assessment_raw,CA-000682,CA-000682,14820,14847,2026-05-29 14:00:10,BTJM9P99Z1GS1WBG4,VH-10101,0,CLEAN
CA-000601,2024-01-16,VH-10112,IOV3699,242334,242405,2023-03-06,raw.fleet_condition_assessment_raw,CA-000601,CA-000601,242334,242405,2026-05-29 14:00:10,1DKD92CT7KKKPBJ1G,VH-10112,0,CLEAN
CA-000703,2025-10-14,VH-10112,JQV2738,245723,250754,2025-03-14,raw.fleet_condition_assessment_raw,CA-000703,CA-000703,245723,250754,2026-05-29 14:00:10,1DKD92CT7KKKPBJ1G,VH-10112,0,CLEAN
CA-000229,2026-02-21,VH-10112,IOV3699,241788,265132,2025-12-05,raw.fleet_condition_assessment_raw,CA-000229,CA-000229,241788,265132,2026-05-29 14:00:10,1DKD92CT7KKKPBJ1G,VH-10112,0,CLEAN
CA-000697,2024-07-06,VH-10069,IQM5306,44010,44149,2023-07-23,raw.fleet_condition_assessment_raw,CA-000697,CA-000697,44010,44149,2026-05-29 14:00:10,BSKSKEG1EH355APP4,VH-10069,0,CLEAN
CA-000643,2024-04-16,VH-10069,IQM5306,43963,43773,2023-11-10,raw.fleet_condition_assessment_raw,CA-000643,CA-000643,43963,43773,2026-05-29 14:00:10,BSKSKEG1EH355APP4,VH-10069,0,CLEAN
CA-001169,2024-02-20,VH-10395,JJM2872,55408,69579,2023-04-21,raw.fleet_condition_assessment_raw,CA-001169,CA-001169,55408,69579,2026-05-29 14:00:10,VNN44USGABM8VJSZ1,VH-10395,0,CLEAN
CA-001234,2025-07-05,VH-10170,WPB7166,62019,61960,2024-05-27,raw.fleet_condition_assessment_raw,CA-001234,CA-001234,62019,61960,2026-05-29 14:00:10,89GDCXWL391K6WWE8,VH-10170,0,CLEAN
CA-000358,2026-02-15,VH-10170,WPB7166,61489,66502,2025-12-16,raw.fleet_condition_assessment_raw,CA-000358,CA-000358,61489,66502,2026-05-29 14:00:10,89GDCXWL391K6WWE8,VH-10170,0,CLEAN
CA-000623,2026-01-29,VH-10170,WPB7166,62431,76902,2025-02-13,raw.fleet_condition_assessment_raw,CA-000623,CA-000623,62431,76902,2026-05-29 14:00:10,89GDCXWL391K6WWE8,VH-10170,0,CLEAN
CA-000700,2025-03-09,VH-10325,XAX7382,241869,255976,2024-07-12,raw.fleet_condition_assessment_raw,CA-000700,CA-000700,241869,255976,2026-05-29 14:00:10,6HV2SV0FP537N0HFV,VH-10325,0,CLEAN
CA-000903,2026-04-17,VH-10325,XAX7382,239272,239389,2025-05-11,raw.fleet_condition_assessment_raw,CA-000903,CA-000903,239272,239389,2026-05-29 14:00:10,6HV2SV0FP537N0HFV,VH-10325,0,CLEAN
CA-000471,2024-02-12,VH-10325,XAX7382,236654,236698,2023-04-16,raw.fleet_condition_assessment_raw,CA-000471,CA-000471,236654,236698,2026-05-29 14:00:10,6HV2SV0FP537N0HFV,VH-10325,0,CLEAN
CA-000565,2024-02-08,VH-10203,PSW0622,148654,164864,2023-04-11,raw.fleet_condition_assessment_raw,CA-000565,CA-000565,148654,164864,2026-05-29 14:00:10,6BAWRST3W9258YMZS,VH-10203,0,CLEAN
CA-000034,2025-04-15,VH-10391,SFP3482,192883,192622,2024-10-13,raw.fleet_condition_assessment_raw,CA-000034,CA-000034,192883,192622,2026-05-29 14:00:10,HX74YKJ2L2J5AH538,VH-10391,0,CLEAN
CA-001331,2025-11-11,VH-10391,SFP3482,190618,210122,2024-10-04,raw.fleet_condition_assessment_raw,CA-001331,CA-001331,190618,210122,2026-05-29 14:00:10,HX74YKJ2L2J5AH538,VH-10391,0,CLEAN
CA-000696,2025-01-15,VH-10391,SFP3482,192708,205004,2024-12-19,raw.fleet_condition_assessment_raw,CA-000696,CA-000696,192708,205004,2026-05-29 14:00:10,HX74YKJ2L2J5AH538,VH-10391,0,CLEAN
CA-000914,2024-10-02,VH-10391,SFP3482,184222,183935,2024-09-16,raw.fleet_condition_assessment_raw,CA-000914,CA-000914,184222,183935,2026-05-29 14:00:10,HX74YKJ2L2J5AH538,VH-10391,0,CLEAN
CA-000738,2024-08-13,VH-10391,SFP3482,186243,209977,2023-10-02,raw.fleet_condition_assessment_raw,CA-000738,CA-000738,186243,209977,2026-05-29 14:00:10,HX74YKJ2L2J5AH538,VH-10391,0,CLEAN
CA-000985,2025-09-15,VH-10391,SFP3482,192405,192442,2024-07-23,raw.fleet_condition_assessment_raw,CA-000985,CA-000985,192405,192442,2026-05-29 14:00:10,HX74YKJ2L2J5AH538,VH-10391,0,CLEAN
CA-000481,2024-05-12,VH-10271,XHH0395,174687,185553,2024-01-24,raw.fleet_condition_assessment_raw,CA-000481,CA-000481,174687,185553,2026-05-29 14:00:10,9BT5139EPEG9BN1UY,VH-10271,0,CLEAN
CA-000874,2024-09-16,VH-10271,XHH0395,171754,171733,2024-07-03,raw.fleet_condition_assessment_raw,CA-000874,CA-000874,171754,171733,2026-05-29 14:00:10,9BT5139EPEG9BN1UY,VH-10271,0,CLEAN
CA-000061,2026-04-27,VH-10271,XHH0395,174271,174524,2025-11-14,raw.fleet_condition_assessment_raw,CA-000061,CA-000061,174271,174524,2026-05-29 14:00:10,9BT5139EPEG9BN1UY,VH-10271,0,CLEAN
CA-000049,2025-06-24,VH-10271,XHH0395,168503,168298,2024-05-06,raw.fleet_condition_assessment_raw,CA-000049,CA-000049,168503,168298,2026-05-29 14:00:10,9BT5139EPEG9BN1UY,VH-10271,0,CLEAN
CA-000169,03/26/2024,VH-10362,CPS3067,150362,150069,2023-12-24,raw.fleet_condition_assessment_raw,CA-000169,CA-000169,150362,150069,2026-05-29 14:00:10,NMHP7GEAHJNYN176L,VH-10362,0,CLEAN
CA-000011,2026-02-06,VH-10362,CPS3067,158681,158477,2026-01-20,raw.fleet_condition_assessment_raw,CA-000011,CA-000011,158681,158477,2026-05-29 14:00:10,NMHP7GEAHJNYN176L,VH-10362,0,CLEAN
CA-000949,2025-11-13,VH-10393,ACN0996,107344,107394,2025-06-24,raw.fleet_condition_assessment_raw,CA-000949,CA-000949,107344,107394,2026-05-29 14:00:10,ABW3Z1XT1GGGR6GYN,VH-10393,0,CLEAN
CA-000494,2025-04-04,VH-10393,ACN0996,107981,128724,2024-09-22,raw.fleet_condition_assessment_raw,CA-000494,CA-000494,107981,128724,2026-05-29 14:00:10,ABW3Z1XT1GGGR6GYN,VH-10393,0,CLEAN
CA-000211,2025-02-24,VH-10393,ACN0996,106511,106511,2024-10-14,raw.fleet_condition_assessment_raw,CA-000211,CA-000211,106511,106511,2026-05-29 14:00:10,ABW3Z1XT1GGGR6GYN,VH-10393,0,CLEAN
CA-000686,2025-02-07,VH-10311,JLB8055,63728,78971,2024-02-10,raw.fleet_condition_assessment_raw,CA-000686,CA-000686,63728,78971,2026-05-29 14:00:10,08G42LGL9U0D2884T,VH-10311,0,CLEAN
CA-000860,2024-01-03,VH-10311,JLB8055,63450,63650,2022-11-22,raw.fleet_condition_assessment_raw,CA-000860,CA-000860,63450,63650,2026-05-29 14:00:10,08G42LGL9U0D2884T,VH-10311,0,CLEAN
CA-001471,12/30/2025,VH-10311,JLB8055,57354,57155,07/26/2025,raw.fleet_condition_assessment_raw,CA-001471,CA-001471,57354,57155,2026-05-29 14:00:10,08G42LGL9U0D2884T,VH-10311,0,CLEAN
CA-000570,2024-02-27,VH-10311,JLB8055,63915,63867,2023-05-30,raw.fleet_condition_assessment_raw,CA-000570,CA-000570,63915,63867,2026-05-29 14:00:10,08G42LGL9U0D2884T,VH-10311,0,CLEAN
CA-000204,2024-07-02,VH-10311,TCR7671,57232,57265,2024-01-18,raw.fleet_condition_assessment_raw,CA-000204,CA-000204,57232,57265,2026-05-29 14:00:10,08G42LGL9U0D2884T,VH-10311,0,CLEAN
CA-000695,2025-02-20,VH-10062,CTU8794,142337,156953,2024-12-06,raw.fleet_condition_assessment_raw,CA-000695,CA-000695,142337,156953,2026-05-29 14:00:10,TB7EXAT8SSHN2SXTH,VH-10062,0,CLEAN
CA-000384,2024-06-14,VH-10062,CTU8794,138946,138846,2024-04-26,raw.fleet_condition_assessment_raw,CA-000384,CA-000384,138946,138846,2026-05-29 14:00:10,TB7EXAT8SSHN2SXTH,VH-10062,0,CLEAN
CA-000932,2024-03-16,VH-10128,OBR9093,93167,111070,2023-09-07,raw.fleet_condition_assessment_raw,CA-000932,CA-000932,93167,111070,2026-05-29 14:00:10,URC2U4WC0XCXYPCZ6,VH-10128,0,CLEAN
CA-001238,2026-03-02,VH-10128,OBR9093,96007,101046,2026-02-20,raw.fleet_condition_assessment_raw,CA-001238,CA-001238,96007,101046,2026-05-29 14:00:10,URC2U4WC0XCXYPCZ6,VH-10128,0,CLEAN
CA-001282,2025-04-14,VH-10128,OBR9093,92687,97799,12/08/2024,raw.fleet_condition_assessment_raw,CA-001282,CA-001282,92687,97799,2026-05-29 14:00:10,URC2U4WC0XCXYPCZ6,VH-10128,0,CLEAN
CA-000774,2025-10-20,VH-10128,OBR9093,99035,117450,2025-01-08,raw.fleet_condition_assessment_raw,CA-000774,CA-000774,99035,117450,2026-05-29 14:00:10,URC2U4WC0XCXYPCZ6,VH-10128,0,CLEAN
CA-001258,2025-06-18,VH-10128,OBR9093,96006,102025,2024-05-23,raw.fleet_condition_assessment_raw,CA-001258,CA-001258,96006,102025,2026-05-29 14:00:10,URC2U4WC0XCXYPCZ6,VH-10128,0,CLEAN
CA-001190,2025-10-30,VH-10128,OBR9093,98658,98712,2025-09-21,raw.fleet_condition_assessment_raw,CA-001190,CA-001190,98658,98712,2026-05-29 14:00:10,URC2U4WC0XCXYPCZ6,VH-10128,0,CLEAN
CA-000146,2025-12-28,VH-10010,YJG9660,163188,173763,2025-05-26,raw.fleet_condition_assessment_raw,CA-000146,CA-000146,163188,173763,2026-05-29 14:00:10,URGJMXHGHCXSYBE9W,VH-10010,0,CLEAN
CA-000133,2024-05-17,VH-10010,YJG9660,159752,159561,2024-02-24,raw.fleet_condition_assessment_raw,CA-000133,CA-000133,159752,159561,2026-05-29 14:00:10,URGJMXHGHCXSYBE9W,VH-10010,0,CLEAN
CA-000714,2025-04-25,VH-10010,YJG9660,166091,184863,2025-01-13,raw.fleet_condition_assessment_raw,CA-000714,CA-000714,166091,184863,2026-05-29 14:00:10,URGJMXHGHCXSYBE9W,VH-10010,0,CLEAN
CA-000546,2025-02-20,VH-10176,RPV1230,86293,109719,2024-03-24,raw.fleet_condition_assessment_raw,CA-000546,CA-000546,86293,109719,2026-05-29 14:00:10,"",VH-10176,0,CLEAN
CA-000036,2024-10-21,VH-10256,AZP6990,4415,18778,2024-09-28,raw.fleet_condition_assessment_raw,CA-000036,CA-000036,4415,18778,2026-05-29 14:00:10,PLE71AVFBTMH4ZSRM,VH-10256,0,CLEAN
CA-001146,01/30/2025,VH-10256,AZP6990,8280,8097,2024-09-19,raw.fleet_condition_assessment_raw,CA-001146,CA-001146,8280,8097,2026-05-29 14:00:10,PLE71AVFBTMH4ZSRM,VH-10256,0,CLEAN
CA-000276,2024-03-28,VH-10256,AZP6990,737,815,05/31/2023,raw.fleet_condition_assessment_raw,CA-000276,CA-000276,737,815,2026-05-29 14:00:10,PLE71AVFBTMH4ZSRM,VH-10256,0,CLEAN
CA-000065,2024-02-22,VH-10256,AZP6990,7450,7411,2023-01-19,raw.fleet_condition_assessment_raw,CA-000065,CA-000065,7450,7411,2026-05-29 14:00:10,PLE71AVFBTMH4ZSRM,VH-10256,0,CLEAN
CA-000409,2024-03-25,VH-10256,AZP6990,3465,12661,01/30/2023,raw.fleet_condition_assessment_raw,CA-000409,CA-000409,3465,12661,2026-05-29 14:00:10,PLE71AVFBTMH4ZSRM,VH-10256,0,CLEAN
CA-000241,2025-07-16,VH-10376,PIO5634,175263,175419,2024-06-09,raw.fleet_condition_assessment_raw,CA-000241,CA-000241,175263,175419,2026-05-29 14:00:10,8ZZDERWDFZNKYY4CG,VH-10376,0,CLEAN
CA-000354,2025-09-10,VH-10376,PIO5634,176391,176267,2025-03-26,raw.fleet_condition_assessment_raw,CA-000354,CA-000354,176391,176267,2026-05-29 14:00:10,8ZZDERWDFZNKYY4CG,VH-10376,0,CLEAN
CA-000196,2024-04-18,VH-10376,PIO5634,173044,172925,2023-04-10,raw.fleet_condition_assessment_raw,CA-000196,CA-000196,173044,172925,2026-05-29 14:00:10,8ZZDERWDFZNKYY4CG,VH-10376,0,CLEAN
CA-000586,2024-03-21,VH-10376,PIO5634,176538,186052,2023-03-30,raw.fleet_condition_assessment_raw,CA-000586,CA-000586,176538,186052,2026-05-29 14:00:10,8ZZDERWDFZNKYY4CG,VH-10376,0,CLEAN
CA-000374,2025-11-20,VH-10039,BGD6874,202608,218109,2025-01-24,raw.fleet_condition_assessment_raw,CA-000374,CA-000374,202608,218109,2026-05-29 14:00:10,ZRENAKDNJUSSU582J,VH-10039,0,CLEAN
CA-000709,2025-08-07,VH-10039,BGD6874,206140,206107,2025-06-01,raw.fleet_condition_assessment_raw,CA-000709,CA-000709,206140,206107,2026-05-29 14:00:10,ZRENAKDNJUSSU582J,VH-10039,0,CLEAN
CA-000767,2025-05-16,VH-10039,BGD6874,201675,222092,2024-09-15,raw.fleet_condition_assessment_raw,CA-000767,CA-000767,201675,222092,2026-05-29 14:00:10,ZRENAKDNJUSSU582J,VH-10039,0,CLEAN
